index,datetime,weathersit,temp,atemp,hum,windspeed,registered,cnt
7724,2011-12-10 22:00:00,1,0.22,0.2273,0.41,0.1343,88,95
7725,2011-01-30 00:00:00,1,0.16,0.1818,0.8,,33,33
7726,2011-02-11 00:00:00,1,0.1,0.1364,0.49,0.1045,12,14
7727,2012-09-12 04:00:00,1,0.5,0.4848,0.72,0.0896,5,5
7728,2011-12-26 22:00:00,1,0.26,0.303,0.7,0.0,22,27
7729,2011-05-07 20:00:00,1,0.56,0.5303,0.43,0.1343,137,219
7730,2012-01-08 22:00:00,1,0.26,0.2727,0.6,0.1045,54,58
7731,2012-03-17 08:00:00,2,0.42,0.4242,0.94,0.1045,155,218
7732,2012-09-27 11:00:00,2,0.72,0.6667,0.51,0.1642,227,294
7733,2011-10-30 09:00:00,1,0.3,0.2879,0.65,0.2537,92,147
7734,2011-07-31 21:00:00,1,0.78,0.7424,0.59,0.2985,96,164
7735,2012-07-18 22:00:00,1,0.76,0.7121,0.58,,246,288
7736,2011-09-30 04:00:00,1,0.52,0.5,0.83,,6,8
7737,2011-10-24 12:00:00,2,0.52,0.5,0.68,0.1045,156,220
7738,2011-06-05 13:00:00,1,0.66,0.6212,0.65,0.1045,213,367
7739,2011-08-26 20:00:00,1,0.72,0.6970000000000001,0.79,0.0896,183,222
7740,2011-07-08 11:00:00,2,,0.7121,0.74,0.2537,104,165
7741,2011-09-21 16:00:00,2,0.66,0.6212,0.74,0.1045,230,281
7742,2011-12-17 04:00:00,1,0.24,0.2424,0.65,0.1642,9,9
7743,2012-06-22 11:00:00,1,0.8,0.7424,0.49,0.1642,160,236
7744,2012-12-18 21:00:00,1,0.36,0.3485,0.5,0.2239,159,168
7745,2012-05-19 17:00:00,1,,0.6515,0.3,0.0896,347,626
7746,2011-03-04 01:00:00,2,0.18,0.1818,0.64,0.19399999999999998,4,4
7747,2012-02-26 19:00:00,1,0.34,0.3333,0.34,0.1642,130,143
7748,2011-12-04 19:00:00,1,0.38,0.3939,0.76,0.0,158,173
7749,2012-07-08 23:00:00,3,0.68,0.6364,0.83,0.0896,98,123
7750,2011-03-20 16:00:00,1,0.42,0.4242,0.32,0.0,132,224
7751,2012-07-10 04:00:00,1,0.68,0.6364,0.79,0.1343,4,4
7752,2012-03-11 22:00:00,1,0.4,0.4091,0.54,0.19399999999999998,81,94
7753,2012-06-26 09:00:00,1,0.58,0.5455,0.46,0.4179,298,328
7754,2011-05-18 04:00:00,3,0.52,0.5,0.94,0.2985,2,3
7755,2012-12-19 22:00:00,1,0.34,0.3485,0.61,0.0896,117,129
7756,2011-04-14 05:00:00,1,0.34,0.3485,0.76,0.0896,12,14
7757,2011-01-25 11:00:00,2,0.24,0.2424,0.6,,55,61
7758,2011-08-03 15:00:00,2,0.7,0.6667,0.79,0.1343,87,118
7759,2011-10-18 07:00:00,1,0.46,0.4545,0.88,0.0896,326,341
7760,2011-10-26 03:00:00,1,0.44,0.4394,0.67,0.2239,3,3
7761,2012-10-06 19:00:00,1,0.48,0.4697,0.55,0.2239,239,341
7762,2012-12-27 07:00:00,1,0.24,0.2273,0.7,,90,90
7763,2011-11-19 11:00:00,1,0.36,0.3788,0.4,0.0,183,233
7764,2012-04-24 22:00:00,1,0.44,0.4394,0.35,0.1045,149,157
7765,2012-02-29 12:00:00,3,0.32,0.303,0.93,0.3284,69,70
7766,2012-12-22 23:00:00,1,0.22,0.2273,0.51,,37,40
7767,2012-04-16 06:00:00,1,0.52,0.5,0.83,0.1642,123,133
7768,2012-04-14 14:00:00,2,0.64,0.6212,0.27,0.4478,372,660
7769,2011-04-16 17:00:00,3,0.5,0.4848,0.88,0.5821,14,15
7770,2011-08-10 05:00:00,1,0.68,0.6364,0.61,0.0896,30,32
7771,2012-11-18 18:00:00,1,0.36,0.3485,0.66,0.2239,240,276
7772,2012-07-07 07:00:00,1,0.78,0.7576,0.66,0.1045,63,71
7773,2012-11-30 17:00:00,1,0.36,0.3485,0.5,0.19399999999999998,551,582
7774,2011-05-18 05:00:00,1,0.52,0.5,1.0,0.2239,9,9
7775,2011-05-18 20:00:00,3,0.56,0.5303,0.88,0.1343,189,213
7776,2012-05-09 18:00:00,3,0.52,0.5,0.77,0.5821,349,372
7777,2012-05-03 10:00:00,2,0.52,0.5,0.77,0.0,132,168
7778,2012-10-22 22:00:00,1,0.46,0.4545,0.82,,158,183
7779,2011-10-19 05:00:00,3,0.5,0.4848,1.0,0.1045,3,3
7780,2011-03-22 05:00:00,2,0.4,0.4091,0.87,0.1343,11,12
7781,2012-08-21 01:00:00,2,0.6,0.5606,0.83,0.1343,22,33
7782,2012-04-26 03:00:00,2,0.48,0.4697,0.55,0.0896,5,6
7783,2011-08-11 01:00:00,1,0.7,0.6364,0.45,0.1343,17,26
7784,2011-03-12 06:00:00,1,0.22,0.2121,0.75,0.2537,2,4
7785,2012-12-14 17:00:00,1,0.34,0.3333,0.57,0.1642,582,622
7786,2011-01-30 18:00:00,1,0.26,0.2576,0.65,0.1642,57,65
7787,2012-06-26 19:00:00,1,0.72,0.6515,0.28,0.2239,529,612
7788,2011-09-07 15:00:00,3,0.62,0.5455,0.94,0.1045,55,58
7789,2011-08-08 22:00:00,1,0.76,0.7121,0.58,0.1045,121,147
7790,2011-06-01 00:00:00,1,,0.6667,0.79,0.1642,25,34
7791,2011-05-11 12:00:00,1,0.6,0.6212,0.56,0.0,185,226
7792,2011-01-29 12:00:00,2,0.2,0.19699999999999998,0.59,0.19399999999999998,66,78
7793,2011-11-29 23:00:00,1,0.36,0.3333,0.76,0.3881,53,53
7794,2012-11-11 04:00:00,1,0.32,0.3333,0.81,0.1045,6,11
7795,2012-02-06 21:00:00,1,0.32,0.3182,0.57,0.1642,143,154
7796,2011-05-23 09:00:00,1,0.6,0.5455,0.88,0.2239,131,167
7797,2012-04-17 20:00:00,1,0.6,0.6061,0.23,0.2836,358,402
7798,2011-12-20 00:00:00,1,0.36,0.3636,0.57,0.1045,21,21
7799,2012-02-14 17:00:00,1,0.42,0.4242,0.38,0.3582,504,523
7800,2012-09-29 12:00:00,1,,0.6212,0.41,0.2985,491,682
7801,2011-02-19 18:00:00,1,0.36,0.3182,0.25,0.4478,67,88
7802,2012-01-23 20:00:00,2,0.26,0.2576,1.0,0.1642,161,169
7803,2011-11-04 01:00:00,2,0.4,0.4091,0.82,0.0,16,17
7804,2011-03-29 09:00:00,1,0.28,0.2576,0.28,0.3881,156,172
7805,2011-12-03 08:00:00,1,0.24,0.2576,0.75,0.0896,62,63
7806,2012-09-13 10:00:00,1,0.64,0.6212,0.61,0.0896,149,212
7807,2011-08-29 20:00:00,1,0.64,0.6212,0.53,0.1642,227,277
7808,2012-09-25 17:00:00,1,0.66,0.6212,0.39,0.2836,860,967
7809,2012-12-28 04:00:00,2,0.24,0.2576,0.6,0.1045,4,4
7810,2012-12-10 22:00:00,2,0.5,0.4848,0.82,0.2239,115,126
7811,2011-01-11 16:00:00,2,0.16,0.1515,0.86,0.2239,72,76
7812,2012-02-19 13:00:00,1,0.3,0.303,0.49,0.1642,197,261
7813,2012-10-17 10:00:00,2,0.46,0.4545,0.67,0.0,168,228
7814,2012-04-27 14:00:00,1,0.46,0.4545,0.33,,206,300
7815,2012-02-26 06:00:00,1,0.22,0.19699999999999998,0.44,0.3284,2,2
7816,2012-06-07 07:00:00,1,,0.4848,0.82,0.1642,506,526
7817,2011-01-15 02:00:00,2,0.16,0.19699999999999998,0.59,0.0896,12,12
7818,2012-06-06 19:00:00,1,0.56,0.5303,0.73,0.2985,486,538
7819,2011-11-21 01:00:00,3,0.46,0.4545,0.94,0.19399999999999998,8,12
7820,2012-03-29 08:00:00,1,0.46,0.4545,0.47,0.4179,628,654
7821,2012-09-16 10:00:00,1,0.62,0.6212,0.5,0.1045,330,490
7822,2011-10-18 02:00:00,1,0.44,0.4394,0.94,0.0896,4,5
7823,2012-11-02 09:00:00,1,0.34,0.3485,0.53,0.1045,355,382
7824,2011-02-10 14:00:00,1,0.2,0.1818,0.27,0.2836,42,48
7825,2011-08-02 01:00:00,1,0.66,0.6212,0.74,0.1045,8,12
7826,2012-06-04 00:00:00,1,0.58,0.5455,0.53,0.0,38,49
7827,2011-02-16 11:00:00,1,,0.303,0.34,,59,66
7828,2012-04-25 20:00:00,1,0.56,0.5303,0.22,0.0896,358,380
7829,2011-11-26 04:00:00,1,0.3,0.3333,0.81,0.0,4,4
7830,2012-08-12 06:00:00,1,0.64,0.6061,0.65,0.1642,14,16
7831,2011-09-10 12:00:00,1,0.72,0.6818,0.62,0.2239,260,404
7832,2011-05-11 10:00:00,1,0.54,0.5152,0.68,0.0896,124,154
7833,2011-04-02 13:00:00,1,0.34,0.3333,0.81,,81,137
7834,2012-10-16 03:00:00,1,0.42,0.4242,0.67,0.1045,2,2
7835,2011-09-14 09:00:00,1,0.64,0.5909,0.78,0.1642,183,202
7836,2011-12-01 14:00:00,1,0.4,0.4091,0.4,0.2239,130,150
7837,2012-10-13 23:00:00,1,0.42,0.4242,0.58,0.2985,98,125
7838,2011-03-06 07:00:00,3,0.42,0.4242,1.0,0.4478,5,5
7839,2011-11-13 19:00:00,1,0.5,0.4848,0.29,0.3582,121,157
7840,2012-08-09 17:00:00,1,0.86,0.7576,0.36,0.2537,699,810
7841,2012-04-29 14:00:00,1,0.54,0.5152,0.34,0.0,372,653
7842,2011-10-16 03:00:00,1,0.42,0.4242,0.54,,31,42
7843,2012-12-18 23:00:00,1,0.34,0.3485,0.49,0.0896,80,81
7844,2011-07-16 21:00:00,1,0.7,0.6515,0.58,,167,252
7845,2012-09-30 04:00:00,1,0.46,0.4545,0.67,0.0896,6,7
7846,2011-01-29 10:00:00,2,0.18,0.2121,0.64,0.1045,51,55
7847,2011-02-05 01:00:00,2,0.24,0.2424,0.65,0.1642,17,18
7848,2012-10-20 21:00:00,1,0.46,0.4545,0.47,0.2239,224,296
7849,2012-08-13 14:00:00,1,0.8,0.6970000000000001,0.33,0.1045,163,248
7850,2012-04-15 17:00:00,1,0.7,0.6364,0.42,0.3284,361,623
7851,2011-01-10 18:00:00,1,0.2,0.19699999999999998,0.4,0.2239,154,155
7852,2012-08-05 15:00:00,1,0.9,0.8182,0.37,0.5224,286,450
7853,2011-07-08 14:00:00,2,0.8,0.7879,0.63,0.3582,163,216
7854,2011-11-12 10:00:00,1,0.34,0.3182,0.61,0.2836,170,232
7855,2012-12-27 22:00:00,2,0.24,0.2121,0.6,0.2836,33,44
7856,2011-06-16 13:00:00,2,0.72,0.6667,0.54,0.2537,114,151
7857,2012-03-23 13:00:00,2,0.7,0.6515,0.48,0.0,256,428
7858,2011-04-20 02:00:00,1,0.42,0.4242,0.94,0.1642,2,2
7859,2011-04-19 22:00:00,1,0.48,0.4697,0.77,0.0896,109,112
7860,2011-05-13 21:00:00,2,0.52,0.5,0.84,0.1642,130,154
7861,2011-07-17 14:00:00,1,0.8,0.7424,0.49,0.3582,262,430
7862,2012-06-13 21:00:00,1,0.64,0.6212,0.44,0.3582,317,396
7863,2012-04-07 22:00:00,1,0.48,0.4697,0.2,0.19399999999999998,106,182
7864,2012-06-08 01:00:00,1,,0.5303,0.56,0.1642,25,29
7865,2011-05-03 19:00:00,1,0.68,0.6364,0.57,0.3582,323,365
7866,2012-05-14 15:00:00,2,0.62,0.5909,0.73,0.1642,156,196
7867,2012-09-17 03:00:00,1,0.5,0.4848,0.77,0.0896,7,7
7868,2012-10-15 02:00:00,2,0.58,0.5455,0.64,0.3582,5,6
7869,2011-08-29 09:00:00,1,0.62,0.6212,0.53,0.2537,166,188
7870,2011-10-10 11:00:00,1,0.62,0.6061,0.69,0.0896,183,322
7871,2012-07-03 23:00:00,1,0.66,0.6061,0.83,0.0,152,171
7872,2011-08-06 12:00:00,1,0.8,0.7576,0.55,0.2239,252,382
7873,2011-10-13 00:00:00,2,,0.5152,0.94,0.1343,14,15
7874,2012-07-24 17:00:00,1,0.8,0.7424,0.52,0.3284,775,869
7875,2011-08-22 09:00:00,1,0.68,0.6364,0.54,0.2537,151,187
7876,2012-06-26 07:00:00,1,0.52,0.5,0.52,0.3582,531,552
7877,2012-02-17 07:00:00,2,0.28,0.2879,0.93,0.1045,222,226
7878,2011-05-12 01:00:00,1,0.46,0.4545,0.88,0.2239,16,17
7879,2012-12-21 06:00:00,2,0.34,0.2879,0.57,0.5821,76,80
7880,2012-08-15 10:00:00,2,0.72,0.6818,0.62,0.19399999999999998,163,233
7881,2011-07-16 09:00:00,1,0.7,0.6515,0.54,0.2239,150,222
7882,2012-09-11 12:00:00,1,0.64,0.6212,0.33,0.0,254,316
7883,2011-02-12 18:00:00,1,0.28,0.2576,0.38,0.3284,60,64
7884,2012-09-05 07:00:00,2,0.7,0.6667,0.79,0.2537,489,500
7885,2011-11-16 07:00:00,3,0.46,0.4545,0.94,0.0,130,137
7886,2012-03-10 21:00:00,1,,0.2879,0.39,0.2239,94,110
7887,2011-03-31 10:00:00,3,0.26,0.2424,0.93,0.2537,54,69
7888,2011-08-14 03:00:00,2,0.64,0.5606,0.94,0.2537,22,27
7889,2011-11-11 16:00:00,1,,0.3333,0.34,0.3284,189,238
7890,2011-01-12 00:00:00,2,0.16,0.19699999999999998,0.86,0.0896,7,7
7891,2011-01-18 22:00:00,2,0.22,0.2576,0.93,0.0896,33,33
7892,2012-03-08 16:00:00,2,0.62,0.6212,0.41,0.6418,305,342
7893,2011-09-29 20:00:00,1,0.6,0.6212,0.53,0.0896,234,273
7894,2012-05-06 00:00:00,2,0.56,0.5303,0.83,0.1343,111,134
7895,2011-10-28 10:00:00,1,0.34,0.3182,0.57,0.2239,102,130
7896,2012-04-21 21:00:00,3,0.5,0.4848,0.82,0.3881,82,102
7897,2012-06-17 14:00:00,1,0.64,0.6212,0.53,0.0,327,582
7898,2012-06-06 23:00:00,1,0.52,0.5,0.77,0.0,110,123
7899,2012-04-05 13:00:00,1,0.46,0.4545,0.31,0.0,202,291
7900,2011-04-27 10:00:00,2,0.62,0.5758,0.83,0.2836,66,92
7901,2012-08-11 08:00:00,1,0.66,0.6061,0.83,0.1045,132,162
7902,2011-05-22 21:00:00,1,0.62,0.5909,0.73,0.19399999999999998,109,136
7903,2011-07-21 11:00:00,2,0.86,0.8939,0.63,0.2985,79,106
7904,2011-08-17 15:00:00,1,0.8,0.7273,0.43,0.1343,117,159
7905,2011-08-06 08:00:00,1,0.68,0.6364,0.83,0.1642,94,121
7906,2012-07-26 17:00:00,1,0.9,0.8636,0.45,0.4179,628,738
7907,2011-03-02 00:00:00,1,0.22,0.2273,0.69,0.1642,5,8
7908,2011-02-09 01:00:00,1,0.1,0.1061,0.36,0.2239,7,7
7909,2011-11-07 20:00:00,1,0.4,0.4091,0.71,0.0,187,204
7910,2012-08-30 02:00:00,1,0.62,0.5909,0.73,0.0,14,17
7911,2012-03-08 08:00:00,1,0.44,0.4394,0.77,0.3881,573,585
7912,2012-07-03 09:00:00,1,0.8,0.7424,0.49,0.1642,226,272
7913,2011-12-12 19:00:00,1,0.28,0.303,0.61,0.0896,232,241
7914,2012-09-18 08:00:00,2,0.66,0.6061,0.83,0.5522,640,672
7915,2012-03-19 02:00:00,1,0.46,0.4545,0.88,,7,8
7916,2012-03-29 13:00:00,1,0.46,0.4545,0.44,0.3284,223,273
7917,2011-03-04 15:00:00,1,0.36,0.3333,0.4,0.2985,75,106
7918,2011-08-01 03:00:00,1,0.7,0.6667,0.79,0.1642,4,4
7919,2012-02-17 06:00:00,2,0.28,0.2879,0.96,0.1343,70,71
7920,2011-09-22 01:00:00,2,,0.5152,0.94,0.0896,6,11
7921,2012-11-23 06:00:00,1,0.24,0.2879,0.81,,20,20
7922,2011-10-18 12:00:00,2,0.62,0.6212,0.43,,159,201
7923,2012-09-25 23:00:00,1,0.6,0.6212,0.56,0.3284,89,98
7924,2011-09-04 13:00:00,2,0.78,0.7424,0.62,0.2836,174,419
7925,2011-05-29 00:00:00,1,0.64,0.5758,0.83,0.2239,51,83
7926,2011-08-18 10:00:00,1,0.74,0.6970000000000001,0.66,0.2537,92,129
7927,2011-06-13 09:00:00,1,0.62,0.6212,0.46,0.3582,189,224
7928,2012-09-24 13:00:00,1,0.6,0.6212,0.31,0.2985,248,328
7929,2012-07-30 00:00:00,1,0.7,0.6667,0.74,0.0896,46,58
7930,2012-04-28 06:00:00,1,0.34,0.3333,0.49,0.19399999999999998,18,28
7931,2011-07-15 17:00:00,1,0.74,0.6667,0.42,0.2537,483,587
7932,2011-11-13 01:00:00,2,0.36,0.3485,0.66,0.19399999999999998,58,71
7933,2012-06-23 15:00:00,1,0.84,0.7273,0.3,0.3284,266,483
7934,2011-09-26 08:00:00,2,0.62,0.5455,0.94,0.0,326,355
7935,2011-01-29 22:00:00,1,0.16,0.19699999999999998,0.8,0.0896,28,32
7936,2012-07-27 22:00:00,1,0.78,0.7424,0.59,0.1343,151,199
7937,2012-12-22 11:00:00,1,0.28,0.2576,0.41,,130,159
7938,2012-08-30 11:00:00,1,0.76,0.6818,0.4,0.0896,191,276
7939,2012-01-04 12:00:00,2,0.1,0.1061,0.46,0.19399999999999998,75,84
7940,2012-01-13 08:00:00,1,0.24,0.2121,0.52,0.3582,408,419
7941,2011-12-27 03:00:00,2,0.3,0.2879,0.61,0.2239,3,3
7942,2012-05-22 20:00:00,1,0.64,0.6061,0.73,0.2537,319,373
7943,2011-10-18 08:00:00,1,0.5,0.4848,0.77,0.0896,474,499
7944,2011-12-21 19:00:00,2,0.5,0.4848,0.94,0.3284,200,209
7945,2012-05-03 00:00:00,2,0.48,0.4697,0.82,0.2239,75,90
7946,2011-12-18 17:00:00,1,0.28,0.2727,0.46,0.1642,126,136
7947,2011-04-28 02:00:00,2,0.62,0.5758,0.83,0.4478,7,21
7948,2012-09-27 03:00:00,1,0.6,0.5758,0.78,0.0,7,7
7949,2011-06-17 08:00:00,2,0.6,0.5606,0.83,0.0,426,454
7950,2012-11-10 08:00:00,1,0.32,0.3485,0.76,0.0,130,146
7951,2012-01-18 06:00:00,1,0.34,0.2879,0.36,0.5224,88,88
7952,2011-02-16 13:00:00,1,0.42,0.4242,0.3,0.3582,80,93
7953,2011-12-30 19:00:00,2,0.34,0.303,0.49,0.4179,96,112
7954,2012-03-15 18:00:00,1,0.66,0.6212,0.44,0.2836,648,746
7955,2011-08-31 17:00:00,1,0.72,0.6515,0.45,0.1343,525,608
7956,2011-11-12 20:00:00,1,0.42,0.4242,0.5,,101,132
7957,2011-11-19 16:00:00,1,0.42,0.4242,0.38,0.2985,188,287
7958,2012-08-16 01:00:00,1,0.64,0.6061,0.73,0.0,18,21
7959,2011-09-26 07:00:00,2,0.62,0.5455,0.94,0.0,315,332
7960,2011-01-11 12:00:00,2,,0.2273,0.51,0.1045,55,57
7961,2012-12-28 05:00:00,2,0.24,0.2576,0.6,0.0896,15,15
7962,2012-12-13 11:00:00,1,0.34,0.3182,0.42,0.2537,164,189
7963,2012-12-05 21:00:00,1,0.34,0.303,0.46,0.4179,184,198
7964,2011-03-03 08:00:00,1,0.14,0.1212,0.39,0.2985,216,220
7965,2012-06-16 01:00:00,1,0.56,0.5303,0.56,0.0,79,95
7966,2012-03-01 06:00:00,2,0.42,0.4242,0.94,0.0,107,109
7967,2011-10-15 21:00:00,1,0.5,0.4848,0.42,0.2239,115,168
7968,2011-02-19 05:00:00,1,0.4,0.4091,0.15,0.3284,3,3
7969,2011-05-21 14:00:00,1,0.72,0.6515,0.42,0.0,269,456
7970,2012-06-01 19:00:00,3,,0.5606,0.88,0.3582,41,45
7971,2012-09-03 23:00:00,2,0.7,0.6667,0.84,0.2537,58,70
7972,2011-01-25 02:00:00,1,0.16,0.1515,0.69,0.2239,2,2
7973,2011-03-06 19:00:00,3,0.3,0.2576,1.0,0.4925,11,11
7974,2011-05-03 21:00:00,2,0.64,0.6212,0.61,0.4478,183,225
7975,2011-11-09 07:00:00,1,0.3,0.3333,0.87,,300,300
7976,2012-01-05 20:00:00,1,0.3,0.3333,0.49,0.0,172,177
7977,2012-03-18 22:00:00,1,0.5,0.4848,0.77,0.1045,79,100
7978,2012-11-14 12:00:00,1,0.34,0.3333,0.46,0.0,200,240
7979,2011-07-28 02:00:00,1,0.72,0.6667,0.54,0.1045,5,7
7980,2012-05-16 21:00:00,1,0.64,0.6061,0.73,0.19399999999999998,330,393
7981,2012-03-31 21:00:00,2,0.4,0.4091,0.71,0.3284,107,143
7982,2011-11-30 10:00:00,1,0.34,0.3182,0.66,0.2239,95,110
7983,2011-11-14 19:00:00,1,0.6,0.6212,0.53,0.2985,274,302
7984,2011-11-15 07:00:00,2,0.54,0.5152,0.68,0.1642,298,319
7985,2012-05-04 12:00:00,3,0.62,0.5909,0.78,0.3582,125,171
7986,2011-03-01 09:00:00,1,0.22,0.19699999999999998,0.55,0.4179,116,124
7987,2011-10-06 01:00:00,1,0.48,0.4697,0.63,0.19399999999999998,17,22
7988,2012-08-05 20:00:00,1,0.7,0.6667,0.84,0.1045,140,193
7989,2012-01-25 05:00:00,1,0.26,0.2424,0.7,0.2836,33,33
7990,2012-12-29 17:00:00,1,0.26,0.2424,0.79,0.1045,100,118
7991,2011-10-24 16:00:00,1,0.54,0.5152,0.64,0.19399999999999998,242,310
7992,2012-06-21 09:00:00,1,0.8,0.7576,0.55,,224,256
7993,2012-04-23 20:00:00,2,,0.3182,0.76,0.1642,186,203
7994,2011-02-03 17:00:00,1,0.2,0.19699999999999998,0.4,0.19399999999999998,170,175
7995,2012-01-22 02:00:00,2,0.18,0.1667,0.74,0.2836,46,47
7996,2012-09-27 16:00:00,2,0.72,0.6667,0.58,0.3284,399,472
7997,2012-07-18 18:00:00,2,0.76,0.7121,0.62,0.1343,580,643
7998,2011-01-13 02:00:00,1,0.14,0.1212,0.5,0.3582,2,2
7999,2012-11-30 13:00:00,2,0.4,0.4091,0.4,0.1642,241,262
8000,2011-11-10 00:00:00,1,0.4,0.4091,0.87,0.0,24,24
8001,2012-07-12 07:00:00,1,0.64,0.6061,0.73,0.1343,480,512
8002,2011-12-14 17:00:00,2,0.36,0.3636,0.57,0.1045,377,396
8003,2011-02-04 11:00:00,1,0.22,0.2273,0.51,0.1642,61,64
8004,2011-11-06 12:00:00,1,0.44,0.4394,0.54,0.0,226,346
8005,2011-03-30 14:00:00,2,0.36,0.3333,0.46,0.2985,64,80
8006,2011-01-21 16:00:00,1,0.16,0.1364,0.26,0.3582,97,97
8007,2012-02-09 11:00:00,1,0.24,0.2273,0.52,0.2239,95,99
8008,2012-06-26 08:00:00,1,0.56,0.5303,0.49,0.3284,622,656
8009,2011-12-25 02:00:00,1,,0.2576,0.75,0.0896,2,2
8010,2011-07-14 18:00:00,1,0.72,0.6515,0.42,0.19399999999999998,484,578
8011,2012-05-08 04:00:00,2,0.52,0.5,0.68,0.3284,5,5
8012,2011-07-23 11:00:00,1,,0.8182,0.37,0.19399999999999998,154,216
8013,2011-12-27 19:00:00,1,0.34,0.3333,0.87,0.1642,87,90
8014,2011-02-03 09:00:00,1,0.16,0.1364,0.47,0.2985,127,133
8015,2011-09-14 13:00:00,1,0.76,0.6970000000000001,0.55,0.2537,139,178
8016,2011-11-11 01:00:00,1,0.32,0.303,0.57,0.3284,16,19
8017,2011-05-02 05:00:00,2,0.44,0.4394,0.77,0.1343,16,20
8018,2011-04-24 23:00:00,3,0.54,0.5152,1.0,0.0896,37,42
8019,2011-03-23 10:00:00,2,0.34,0.3182,0.81,,60,75
8020,2012-05-17 11:00:00,1,0.58,0.5455,0.49,0.2239,202,279
8021,2012-11-07 23:00:00,3,0.28,0.2727,0.65,0.2239,37,40
8022,2012-05-28 02:00:00,1,0.6,0.5606,0.83,0.2239,28,48
8023,2012-04-04 10:00:00,2,0.54,0.5152,0.45,0.1343,99,167
8024,2012-09-01 08:00:00,2,0.76,0.7121,0.58,0.2537,134,162
8025,2011-10-04 09:00:00,1,0.46,0.4545,0.67,0.2537,168,187
8026,2011-05-28 05:00:00,1,0.56,0.5303,0.88,0.2239,3,7
8027,2012-10-17 06:00:00,1,0.38,0.3939,0.82,0.0,171,178
8028,2012-01-17 02:00:00,3,,0.2727,0.75,0.2537,12,12
8029,2012-09-07 01:00:00,1,0.62,0.5606,0.88,0.1045,19,29
8030,2011-01-12 11:00:00,1,0.2,0.1818,0.51,0.3881,32,35
8031,2012-06-14 07:00:00,1,0.6,0.6061,0.6,0.2836,480,506
8032,2011-09-18 17:00:00,2,0.56,0.5303,0.64,,230,325
8033,2011-10-16 04:00:00,1,0.42,0.4242,0.54,0.19399999999999998,7,12
8034,2012-01-15 15:00:00,1,0.22,0.2273,0.27,0.19399999999999998,173,206
8035,2012-02-18 03:00:00,1,0.28,0.2879,0.65,0.1045,15,18
8036,2012-03-09 10:00:00,2,0.34,0.2879,0.36,0.4925,145,159
8037,2011-01-17 07:00:00,2,0.16,0.1818,0.5,0.1343,9,13
8038,2012-05-25 12:00:00,1,0.72,0.6818,0.66,0.1045,237,321
8039,2011-11-08 05:00:00,1,0.3,0.3182,0.87,0.0896,17,18
8040,2011-05-03 09:00:00,2,0.6,0.5758,0.78,0.3582,157,186
8041,2012-01-04 22:00:00,2,0.2,0.2273,0.47,0.0896,48,52
8042,2011-06-13 04:00:00,1,0.56,0.5303,0.64,0.2985,3,4
8043,2012-12-16 19:00:00,1,0.36,0.3485,0.93,0.1343,99,109
8044,2011-01-17 20:00:00,3,0.16,0.1515,0.8,0.19399999999999998,29,33
8045,2012-03-25 17:00:00,1,0.5,0.4848,0.72,0.0896,273,419
8046,2011-01-19 17:00:00,1,0.36,0.3333,0.57,0.3284,190,197
8047,2011-04-16 15:00:00,3,0.52,0.5,0.83,0.5821,62,78
8048,2011-12-17 10:00:00,2,0.26,0.2424,0.52,0.2836,171,181
8049,2011-03-18 07:00:00,1,,0.4091,0.66,0.19399999999999998,112,123
8050,2011-04-22 16:00:00,3,0.34,0.3333,0.87,0.1343,58,62
8051,2012-05-01 04:00:00,2,0.52,0.5,0.72,0.0896,7,8
8052,2012-02-01 02:00:00,1,0.44,0.4394,0.44,0.2836,6,7
8053,2012-04-05 14:00:00,1,0.46,0.4545,0.33,0.1642,144,287
8054,2011-03-25 20:00:00,2,0.3,0.303,0.39,0.1343,75,81
8055,2011-09-27 10:00:00,3,0.64,0.5606,0.94,0.1642,101,122
8056,2011-01-07 06:00:00,2,0.2,0.2576,0.69,0.0,26,34
8057,2012-04-09 21:00:00,3,0.48,0.4697,0.41,0.4179,151,165
8058,2011-12-25 14:00:00,1,0.34,0.3182,0.61,0.2537,45,86
8059,2012-08-16 08:00:00,1,0.68,0.6364,0.61,0.19399999999999998,649,682
8060,2012-07-28 21:00:00,1,0.66,0.6061,0.78,0.0896,206,300
8061,2011-11-16 16:00:00,3,0.48,0.4697,0.94,0.1045,110,123
8062,2012-02-08 09:00:00,2,0.24,0.2576,0.7,0.1642,245,253
8063,2011-05-09 17:00:00,1,0.62,0.6212,0.38,0.2537,539,598
8064,2011-10-03 03:00:00,1,,0.3788,0.81,0.0,6,7
8065,2012-10-16 11:00:00,1,0.5,0.4848,0.45,0.4179,172,228
8066,2012-05-26 06:00:00,1,0.62,0.5606,0.88,0.19399999999999998,25,31
8067,2011-03-19 19:00:00,1,0.44,0.4394,0.33,0.2836,116,154
8068,2012-02-26 15:00:00,1,0.36,0.3485,0.29,0.0,281,353
8069,2012-09-11 11:00:00,1,0.64,0.6212,0.33,0.0896,187,247
8070,2011-06-04 19:00:00,2,0.7,0.6364,0.39,0.0896,206,285
8071,2011-01-28 13:00:00,3,0.18,0.2121,0.93,0.1045,31,31
8072,2012-04-07 19:00:00,1,0.54,0.5152,0.16,0.3284,243,413
8073,2011-10-14 21:00:00,1,0.5,0.4848,0.45,0.19399999999999998,156,178
